id,cod_region,region,ccdd,departamento,ccpp,provincia,ccdi,distrito,cod_cen_pob,cen_pob,area,ruta,niv_ini_sel,niv_pri_sel,niv_sec_sel,resfin,orden_sec,tipo_sec,det_id,dir_niv_ini,dir_niv_pri,dir_niv_sec,es_director,es_docente,nombre,sel_area,ddir_g_002,ddir_g_010,p4_2_01_015_1,p4_2_01_015_2,p4_2_01_015_3,p4_2_01_015_4,p4_2_01_015_5,p4_2_01_015_6,p4_2_01_015_7,p4_2_01_015_8,p4_2_01_015_9,p4_2_01_015_10,p4_2_01_015_11,p4_2_01_016,p4_2_02_001,p4_2_02_001_1_1,p4_2_02_001_1_2,p4_2_02_001_1_3,p4_2_02_001_1_4,p4_2_02_001_1_5,p4_2_02_001_1_6,p4_2_02_001_1_7,p4_2_02_001_1_7_o,p4_2_05_001,p4_2_05_001_1,p4_2_05_001_2,p4_2_05_002_1,p4_2_05_002_2,p4_2_05_003,p4_2_05_005_a,p4_2_05_004,p4_2_05_005,p4_2_05_006,p4_2_05_007,p4_2_05_008,p4_2_05_009,p4_2_05_010,p4_2_06_001_1,p4_2_06_001_2,p4_2_06_001_3,p4_2_06_002_1,p4_2_06_002_2,p4_2_06_003,p4_2_06_006,p4_2_06_005,p4_2_06_004,p4_2_06_007,p4_2_06_007_1,p4_2_06_007_2,p4_2_06_008_1,p4_2_06_008_2,p4_2_06_009,p4_2_06_012,p4_2_06_011,p4_2_06_010,res_fin_sec,f_ex_doc_sec,f_ex_secc_sec
8016,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,01,TARAPOTO,121324,TARAPOTO,urbana,020,0,0,nivel secundaria seleccionado,1.completa,2,segundo,2,,,,0,1,B,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,35,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,1.sí,35,0,12,3,1.sí,1.mucha frecuencia?,3.poco útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,35,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.sí,35,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.completa,1.8122373,1.7928135
8016,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,01,TARAPOTO,121324,TARAPOTO,urbana,020,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,A,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,35,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,35,0,12,3,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,2.no,,,,,1.sí,35,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.8122373,1.7928135
8026,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,01,TARAPOTO,562429,PUNTA DEL ESTE,urbana,017,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,3,segundo,2,,,,0,1,C,HGE,1.masculino,1.nombrado,2.no,2.no,2.no,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,27,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,26,15,28,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,26,16,28,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,,,,,,,,,,1.completa,1.8016394,1.1882195
8026,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,01,TARAPOTO,562429,PUNTA DEL ESTE,urbana,017,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,A,HGE,1.masculino,1.nombrado,2.no,2.no,2.no,2.no,1.sí,1.sí,1.sí,2.no,2.no,2.no,2.no,34,1.sí,2.no,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,34,0,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,34,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.8016394,1.1882195
8028,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,01,TARAPOTO,567930,PARTIDO ALTO,urbana,009,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,9,,,,0,1,A,COMUNICACION,2.femenino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,25,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,2.no,,,,,,,,,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,25,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.sí,25,0,12,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.completa,2.5673361,1.6932127
8028,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,01,TARAPOTO,567930,PARTIDO ALTO,urbana,009,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,3,segundo,11,,,,0,1,C,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,26,1.sí,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,,2.no,,,,,,,,,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,26,0,13,3,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,2.5673361,1.6932127
8029,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,01,TARAPOTO,567930,PARTIDO ALTO,urbana,016,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,4,,,,0,1,A,COMUNICACION,1.masculino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,25,1.sí,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,22,0,13,3,1.sí,1.mucha frecuencia?,3.poco útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,27,27,13,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.sí,27,0,15,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,1.completa,23.698488,11.722242
8034,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,01,TARAPOTO,568579,9 DE ABRIL,urbana,015,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,HGE,2.femenino,1.nombrado,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,32,2.no,,,,,,,,,1.sí,32,22,12,3,1.sí,3.muy poca frecuencia?,1.muy útil?,1.muy fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,32,32,12,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.656346,1.0923953
8034,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,01,TARAPOTO,568579,9 DE ABRIL,urbana,015,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,3,segundo,6,,,,0,1,C,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,30,1.sí,2.no,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,12,12,20,3,1.sí,2.poca frecuencia?,3.poco útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,30,1,20,3,1.sí,2.poca frecuencia?,2.fácil?,3.poco útil?,2.no,,,,,,,,,1.completa,1.656346,1.0923953
8035,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,01,TARAPOTO,568579,9 DE ABRIL,urbana,019,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,9,,,,0,1,A,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,26,1.sí,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,,1.sí,26,0,3,4,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,26,0,3,4,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,2.no,,,,,,,,,1.completa,3.0808034,2.4382265
8035,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,01,TARAPOTO,568579,9 DE ABRIL,urbana,019,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,2,segundo,10,,,,0,1,B,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,25,1.sí,1.sí,2.no,2.no,2.no,1.sí,1.sí,2.no,,1.sí,25,0,7,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,25,0,7,3,1.sí,1.mucha frecuencia?,1.muy fácil,2.Útil?,1.sí,25,0,7,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.completa,3.0808034,2.4382265
8039,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,04,CHAZUTA,240252,CHAZUTA,urbana,011,0,0,nivel secundaria seleccionado,1.completa,4,segundo,3,,,,0,1,D,HGE,2.femenino,1.nombrado,2.no,2.no,2.no,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,30,1.sí,1.sí,2.no,1.sí,2.no,2.no,2.no,2.no,,1.sí,26,0,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,3.difícil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,25,0,12,3,1.sí,1.mucha frecuencia?,3.difícil,1.muy útil?,,,,,,,,,,1.completa,1.2999171,.6429922
8039,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,04,CHAZUTA,240252,CHAZUTA,urbana,011,0,0,nivel secundaria seleccionado,1.completa,1,segundo,4,,,,0,1,A,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,32,1.sí,2.no,2.no,2.no,1.sí,1.sí,2.no,2.no,,1.sí,32,0,16,4,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,2.no,,,,,2.no,,,,,,,,,,,,,,,,,,1.completa,1.2999171,.6429922
8040,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,04,CHAZUTA,533408,TUNUNTUNUMBA,urbana,010,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,4,,,,0,1,U,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,26,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,,1.sí,26,0,11,4,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,2.no,,,,,2.no,,,,,,,,,,,,,,,,,,1.completa,22.005739,10.884939
8043,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,05,CHIPURANA,122049,NAVARRO,urbana,014,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,COMUNICACION,2.femenino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,13,1.sí,2.no,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,8,0,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,1.muy fácil,1.sí,13,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,1.sí,13,0,4,4,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,1.completa,94.793953,46.888969
8047,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,06,EL PORVENIR,624462,NUEVO SAN JUAN,rural,014,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,HGE,1.masculino,1.nombrado,2.no,2.no,2.no,2.no,1.sí,1.sí,2.no,2.no,2.no,2.no,2.no,15,1.sí,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,,2.no,,,,,,,,,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,15,5,20,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,8.8246775,2.7408409
8051,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,07,HUIMBAYOC,614208,MIRAFLORES,rural,014,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,U,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,14,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,14,0,12,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,1.muy fácil,1.sí,14,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,,,,,,,,,,1.completa,3.268399,2.0302525
8054,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,08,JUAN GUERRA,124646,JUAN GUERRA,urbana,019,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,31,1.sí,1.sí,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,31,0,9,4,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,31,0,9,4,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,1.sí,31,0,9,4,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.completa,4.8901644,3.6283131
8054,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,08,JUAN GUERRA,124646,JUAN GUERRA,urbana,019,0,0,nivel secundaria seleccionado,1.completa,2,segundo,3,,,,0,1,B,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,28,1.sí,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,30,0,7,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,30,0,7,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,4.8901644,3.6283131
8055,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,119400,LA BANDA DE SHILCAYO,urbana,014,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,7,,,,0,1,A,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,26,1.sí,2.no,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,28,0,6,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,28,0,6,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,2.1283617,.78958112
8055,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,119400,LA BANDA DE SHILCAYO,urbana,014,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,4,segundo,8,,,,0,1,D,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,24,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,30,2,6,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,30,0,6,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.sí,30,15,6,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,1.completa,2.1283617,.78958112
8056,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,119400,LA BANDA DE SHILCAYO,urbana,013,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,2,segundo,9,,,,0,1,B,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,31,1.sí,2.no,2.no,2.no,2.no,1.sí,1.sí,2.no,,1.sí,20,0,19,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,31,0,19,3,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.030369,.45303351
8056,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,119400,LA BANDA DE SHILCAYO,urbana,013,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,5,segundo,11,,,,0,1,E,COMUNICACION,1.masculino,2.contratado,2.no,1.sí,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,31,1.sí,1.sí,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,24,20,19,3,1.sí,1.mucha frecuencia?,2.Útil?,3.difícil?,2.no,,,,,1.sí,20,0,19,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,1.sí,20,15,19,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,1.completa,1.030369,.45303351
8061,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,242174,BELLO HORIZONTE,urbana,021,nivel inicial seleccionado,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,A,COMUNICACION,1.masculino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,26,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,2.no,,,,,,,,,2.no,,,,,2.no,,,,,,,,,2.no,,,,,,,,,1.completa,15.028309,14.867234
8062,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,551230,CHONTAMUYO,urbana,022,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,HGE,2.femenino,2.contratado,2.no,2.no,2.no,2.no,1.sí,1.sí,1.sí,2.no,2.no,2.no,2.no,28,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,20,0,19,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,28,0,19,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,,,,,,,,,,1.completa,2.6673622,.6596933
8062,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,551230,CHONTAMUYO,urbana,022,0,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,3,segundo,2,,,,0,1,C,HGE,2.femenino,2.contratado,2.no,2.no,2.no,2.no,1.sí,1.sí,1.sí,2.no,2.no,2.no,2.no,28,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,1.sí,2.no,,1.sí,15,0,19,3,1.sí,1.mucha frecuencia?,1.muy útil?,1.muy fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,28,0,19,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,,,,,,,,,,1.completa,2.6673622,.6596933
8064,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,553789,SAN JUAN,urbana,012,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,2,segundo,13,,,,0,1,B,MATEMATICA,1.masculino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,22,1.sí,1.sí,2.no,2.no,2.no,1.sí,1.sí,2.no,,1.sí,22,0,3,7,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,2.no,,,,,1.sí,22,0,16,7,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,,,,,,,,,,1.completa,4.6678839,4.6178532
8064,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,553789,SAN JUAN,urbana,012,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,15,,,,0,1,A,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,23,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,2.no,2.no,,2.no,,,,,,,,,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,23,0,5,6,1.sí,1.mucha frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,4.6678839,4.6178532
8066,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,556618,LA FLORIDA,urbana,010,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,6,,,,0,1,A,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,24,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,1.sí,24,2,24,3,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,24,2,26,3,1.sí,2.poca frecuencia?,3.difícil,2.Útil?,,,,,,,,,,1.completa,9.0611868,5.9760451
8066,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,556618,LA FLORIDA,urbana,010,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,2,segundo,6,,,,0,1,B,MATEMATICA,2.femenino,1.nombrado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,20,1.sí,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,2.no,,2.no,,,,,,,,,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,20,0,26,3,1.sí,2.poca frecuencia?,3.difícil,3.poco útil?,,,,,,,,,,1.completa,9.0611868,5.9760451
8073,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,10,MORALES,120865,MORALES,urbana,015,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,A,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,30,1.sí,2.no,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,30,30,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,1.muy fácil,1.sí,30,30,26,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,1.sí,30,30,12,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,1.completa,1.5270401,.45320195
8073,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,10,MORALES,120865,MORALES,urbana,015,nivel inicial seleccionado,nivel primaria seleccionado,nivel secundaria seleccionado,1.completa,4,segundo,2,,,,0,1,D,COMUNICACION,2.femenino,1.nombrado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,31,1.sí,2.no,1.sí,2.no,2.no,2.no,1.sí,2.no,,1.sí,31,31,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,1.muy fácil,1.sí,31,31,26,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,1.sí,31,31,12,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,1.completa,1.5270401,.45320195
8079,22,SAN MARTIN,22,SAN MARTIN,09,SAN MARTIN,13,SAUCE,546279,SANTA ROSA DE HUAYALI,rural,014,0,0,nivel secundaria seleccionado,1.completa,1,segundo,2,,,,0,1,U,COMUNICACION,2.femenino,2.contratado,2.no,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,21,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,,1.sí,22,0,12,3,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,1.muy útil?,2.fácil?,1.sí,22,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,1.sí,22,0,12,3,1.sí,1.mucha frecuencia?,2.fácil?,1.muy útil?,1.completa,2.5954933,1.6122594
8083,22,SAN MARTIN,22,SAN MARTIN,10,TOCACHE,01,TOCACHE,112883,TOCACHE,urbana,021,0,0,nivel secundaria seleccionado,1.completa,1,segundo,3,,,,0,1,A,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,1.sí,2.no,2.no,2.no,2.no,25,1.sí,1.sí,1.sí,2.no,1.sí,1.sí,1.sí,2.no,,1.sí,25,0,9,4,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,1.sí,2.poca frecuencia?,2.Útil?,2.fácil?,1.sí,25,0,12,4,1.sí,2.poca frecuencia?,2.fácil?,2.Útil?,,,,,,,,,,1.completa,1.4670492,.64503342
8083,22,SAN MARTIN,22,SAN MARTIN,10,TOCACHE,01,TOCACHE,112883,TOCACHE,urbana,021,0,0,nivel secundaria seleccionado,1.completa,4,segundo,7,,,,0,1,D,MATEMATICA,1.masculino,2.contratado,1.sí,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,2.no,24,1.sí,1.sí,1.sí,2.no,2.no,1.sí,1.sí,2.no,,1.sí,24,0,22,3,1.sí,2.poca frecuencia?,3.poco útil?,2.fácil?,1.sí,1.sí,1.mucha frecuencia?,2.Útil?,2.fácil?,1.sí,24,0,17,4,1.sí,2.poca frecuencia?,1.muy fácil,2.Útil?,,,,,,,,,,1.completa,1.4670492,.64503342
